text,true_label,predicted_label,result,reason
蓄电池间宜独立设置，蓄电池间的规模应符合磁浮车辆蓄电池检修和充电要求，并应符合车辆基地内配置的其他运输车辆、特种工程车车载蓄电池维护要求。,general,general,正确,该规范提出了关于蓄电池间设置的一般性指导原则，包括其规模应符合特定需求，而不是具体的、可以直接从BIM模型中检查的设置或存在情况，因此更符合general类的特征。
防静电工作区设计应按薄膜晶体管液晶显示器生产工序要求进行分级。,general,general,正确,该规范提供了关于防静电工作区设计的宏观指导原则，强调根据生产工艺要求进行设计分级，而不是具体的属性或实体设置要求。这与general类的定义相符，即为设计过程提供宏观指导，当前无法通过BIM模型直接处理。
斜壁边坡的设计内容应包括确保边坡稳定的人工加强措施选择、坡体稳定与加强措施的计算和构造、斜壁面层及构件计算与构造、施工技术要求、监测及监测项目报警值要求、监测频率与持续时间要求，以及使用过程中维护和长期监测要求。,general,general,正确,该规范描述了斜壁边坡设计中应包含的广泛内容，涵盖了人工加强措施的选择、计算、构造、施工技术要求、监测要求及维护等多方面内容，属于对设计过程的宏观指导，无法直接通过BIM模型处理，符合general类的定义。
抗震设计时，结构设计应符合抗震概念设计的要求，厂房结构体系和结构布置除应符合本规范第3．2．3条的规定外，尚应符合下列规定：1 结构体系和结构布置应满足规则性要求。,general,general,正确,该规范提出了抗震设计时结构设计应遵循的概念设计要求，并提及除了需符合特定规范条目外，还需满足规则性要求，这符合general类别的宏观指导特征，而不涉及具体的引用其他条款或附录的内容。
在同一沟谷内建设两座或两座以上赤泥堆场时，后建堆场设计时应论证各堆场之间的相互关系与影响。,general,general,正确,尽管文本提到论证堆场之间的相互关系与影响，但这更多是一种宏观的设计指导思想，而不是具体的数值计算或直接可从BIM模型中提取和推导的信息。这符合general类中对宏观指导的要求。
线路平面曲线半径应根据线路性质、行车速度、工程难易程度，并结合周边环境因地制宜地合理选用。,general,general,正确,该规范提出了线路平面曲线半径的选择应该基于多种因素进行综合考虑，类似于general类别的样本，这些样本均强调了在设计过程中需要综合考虑多种条件和因素，而不是直接给出具体的数值或物理约束。因此，该规范属于general类。
安全设计应包括校园内防火、防灾、安防设施、通行安全、餐饮设施安全、环境安全等方面的设计。,general,general,正确,该规范强调了设计应涵盖的多个方面，如防火、防灾、安防设施等，提供了宏观指导而非具体可直接检查的实体或属性要求，符合general类的定义和样本特点。
桥涵设计所采用的车辆荷载等级，宜根据厂矿道路性质、使用要求、车种和车型、将来的发展需要等确定。,general,general,正确,该规范提供了关于桥涵设计车辆荷载等级选择的宏观指导原则，强调根据多种因素进行综合判断，而不是直接指定具体的数值或属性，因此更符合general类的定义。
听力测听室应做全浮筑房中房设计，且房间入口设置声闸；听力测听室的空调系统应设置消声器。,general,method,错误,该规范描述了听力测听室的设计方法和空调系统的具体措施，包括全浮筑房中房设计、设置声闸和消声器，这与method类样本中提到的采取某种措施或方法（如设置声闸、采取消声措施）一致，因此归类为method类。
改、扩建工程应根据新的使用要求、新的火灾危险性特征及结构现状进行工程设计。,general,general,正确,该规范强调的是改、扩建工程设计应基于新的使用要求、火灾危险性特征及结构现状进行，提供了设计过程中的宏观指导原则，类似于general类别的其他样本，它们都是提供设计过程中的总体要求和指导思想，而不是具体可直接从BIM模型中检查的具体措施或设置。
建筑结构的各项质量控制要求应由有关标准作出规定。,general,general,正确,该规范提出了建筑结构质量控制要求应遵循相关标准的规定，这是一种宏观的设计指导原则，无法直接通过BIM模型进行检查或验证，符合general类的定义。
设计应对堆载的范围、分布和允许的堆载量提出要求。,general,general,正确,待分类文本提出了关于堆载范围、分布和允许堆载量的设计要求，属于对设计过程的宏观指导，无法直接从BIM模型中检查具体的堆载情况，因此更适合归类为general类。
厕所、卫生间、盥洗室和浴室的位置应符合下列规定：1 厕所、卫生间、盥洗室和浴室应根据功能合理布置，位置选择应方便使用、相对隐蔽，并应避免所产生的气味、潮气、噪声等影响或干扰其他房间。,general,general,正确,该规范提供了关于厕所、卫生间、盥洗室和浴室位置布局的宏观指导原则，强调了位置选择的便利性和避免负面影响，而不是具体明确的实体设置或属性检查，因此更符合general类的特征。
短期气田开发区块宜根据气田滚动开发情况，采用临时性或可拆装移动的建筑。,general,general,正确,"尽管文本提到""宜采用临时性或可拆装移动的建筑""，类似于method类中关于采取某种措施的描述，但整体来看，这条规范更倾向于提供一种宏观指导，而非具体的操作步骤或方法。它并没有详细说明具体的实施步骤或技术细节，而是基于气田滚动开发的整体情况提出的一般性建议，符合general类别的定义。"
框架结构应设计成双向梁柱刚接的抗侧力体系。,general,general,正确,该规范描述的是框架结构的设计原则和方向，即“应设计成双向梁柱刚接的抗侧力体系”，这属于宏观的设计指导原则，目前无法通过BIM模型直接处理或验证，符合general类的定义。
3 泄压面积应按纺织工业企业有关防火标准的规定计算。,general,general,正确,尽管该规范提到了泄压面积的计算需要参照纺织工业企业的防火标准，但它并未直接指向引入外部资料或具体数值的间接计算要求，而是提供了一种宏观指导，即遵循相关标准进行计算，这与general类中提及的宏观指导和应采取相应措施的特征相符。
变电站悬式绝缘子宜选用盘形瓷绝缘子，绝缘子串的片数应按爬电比距法计算、污耐压法校验，综合比较后确定。,general,general,正确,尽管规范提到了具体的计算方法（如爬电比距法、污耐压法），但整体来看，这条规范旨在提供关于变电站悬式绝缘子选择及绝缘子串片数确定的一般性指导原则，而非直接从BIM模型中可以简单推导或计算得出的信息。因此，它更符合general类别的定义，即为设计过程提供宏观指导，而不是具体的实施步骤或直接可检视的属性。
为在建材矿山工程建设项目工程设计中，统一设计内容和深度，保证设计文件的质量和完整性，制定本标准。,general,general,正确,该规范旨在统一设计内容和深度，保证设计文件的质量和完整性，属于对设计过程提供宏观指导的内容，无法直接通过BIM模型检查具体属性或实体，因此符合general类的特征。
厂区围墙与厂区内建(构)筑之间的间距不宜小于5m，围墙两侧的建(构)筑物之间应满足相应的防火间距要求。,indirect,indirect,正确,该规范涉及到厂区围墙与厂区内建(构)筑物之间的间距以及围墙两侧建(构)筑物之间的防火间距要求，这些信息需要从BIM模型中抽取多个位置实体信息后进行一定的间接计算或推导，符合indirect类的定义和特征。
通信塑料管道的埋设深度(管顶至路面)，在人行道下不应小于0．5m；在车行道下不应小于0．7m；与电车轨道交越(管顶至轨道底)不应小于1．00m；与铁道交越(管顶至轨道底)不应小于1．50m。,indirect,indirect,正确,尽管规范中提到的具体数值看起来像是可以直接测量的，但这些数值涉及不同条件下（如人行道、车行道、电车轨道、铁道）的埋设深度要求，需要结合具体的环境条件进行判断和应用，这与indirect类中样本的要求一致，即需要根据多个条件和环境进行间接推导和计算。因此，该规范更符合indirect类的特征。
当无梁楼盖的跨度大于6m，或其相邻跨度不等时，冲切荷载设计值应取按等效静荷载和静荷载共同作用下求得冲切荷载的1.1倍；当无梁楼盖的相邻跨度不等，且长短跨之比超过4:3，或柱两侧节点不平衡弯矩与冲切荷载设计值之比超过0.05(c＋h0)（c为柱边长或柱帽边长）时，应增设箍筋。,indirect,indirect,正确,该规范涉及具体的跨度、比例和荷载条件，并需要根据这些条件进行计算和判断是否需要增设箍筋，这些信息需要从BIM模型中抽取多个位置实体信息后进行一定的间接计算或推导，符合indirect类的特征。
管孔数大于12孔(孔径48mm)或7孔(孔径31mm或55mm)时，进局管道宜修建电缆通道。,indirect,indirect,正确,尽管该规范提到具体的管孔数和孔径要求，但它强调的是基于这些条件下的建议性措施“宜修建电缆通道”，这需要根据BIM模型中的管孔数据进行判断和推导，以决定是否满足条件进而采取相应措施，因此符合indirect类的特征。
制冷机冷负荷备用系数可取1．10～1．20，制冷设备数量不宜少于2台。,indirect,indirect,正确,该规范涉及多个实体（至少2台制冷设备）的数量要求，并指定了冷负荷备用系数的具体数值范围，这一要求不仅包括具体的数量约束，还涉及到基于计算负荷的间接判断，符合indirect类的特征，即需要从BIM模型中抽取信息进行一定的推导和计算。
但常(负)压燃油 、燃气锅炉房可设置在地下二层 ，当常(负)压燃气锅炉距安全出口的距离大于6m时，可设置在屋顶上 。,indirect,indirect,正确,尽管规范中提到了具体的距离（大于6m），但这一条件涉及的是锅炉房相对于安全出口的位置关系，需要从BIM模型中提取锅炉房和安全出口的位置信息，并进行距离计算才能验证是否满足规范要求，因此更适合归类为indirect类。
座椅扶手中距，硬椅不应小于0．50m，软椅不应小于0．55m。,indirect,indirect,正确,尽管该规范提供了具体的尺寸要求，但它涉及到不同类型座椅的扶手中距，需要对不同类型的座椅进行区分并测量相应尺寸，这涉及到对多个实体的属性进行推导和计算，因此更符合indirect类的特征。
某个罐组的专用隔油池需要布置在该罐组防火堤内，其容量不应大于150m³，与储罐的距离可不受限制。,indirect,indirect,正确,尽管文本中包含了具体的容量数值（150m³），但该规定不仅涉及单一实体的直接属性检查，还涉及到专用隔油池与储罐之间距离关系的描述，这需要从BIM模型中抽取多个位置实体信息后进行一定的间接计算或推导，因此更符合indirect类的特征。
纵向接缝的间距应按路面宽度在3．0m～4．5m范围内确定，不宜设置在轮迹带上。,indirect,indirect,正确,尽管规范给出了纵向接缝间距的具体数值范围（3．0m～4．5m），但此范围涉及的是多个实体（接缝）之间的间距，需要在BIM模型中进行计算或推导才能验证是否符合规范要求，因此更符合indirect类的特征。
必要时，对于次要负荷且线路长度小于8m的，绝缘电线可采用穿金属导管敷设，但应采用壁厚不小于6mm的钢导管并采取可靠的防水、防腐蚀措施。,indirect,method,错误,该规范描述了在特定条件下（次要负荷且线路长度小于8m），应采用的电缆敷设方法和措施，包括使用壁厚不小于6mm的钢导管以及采取防水、防腐蚀措施，符合method类的规定应采取的方法或措施的定义。
电缆隧道两端均应设通往地面的安全出口；当其长度超过100m时，安全出口的间距不应超过75m。,indirect,indirect,正确,该规范提到的安全出口间距要求，需要从BIM模型中提取多个位置实体信息后进行间接计算或推导，符合indirect类的特征。而reference类主要涉及引用外部标准或表格，该规范并未提及引用外部资料。
铁皮沟流槽的转弯半径不宜小于流槽宽度的3倍。,indirect,indirect,正确,该规范提出了铁皮沟流槽转弯半径不应小于流槽宽度的3倍的要求，这一规定涉及到对流槽宽度的测量以及转弯半径的计算，需要从BIM模型中提取流槽宽度信息并进行一定推导，因此属于indirect类。
钢筋的直径，非抗震设计和抗震设计三、四级时，不应小于12mm；抗震设计一、二级时，不应小于14mm，且分别不应少于框架梁两端顶面和底面纵向受力钢筋中较大截面面积的1／4。,indirect,indirect,正确,尽管该规范指定了钢筋直径的具体数值，但它还涉及到了不同抗震等级下的具体要求，这些要求不仅仅是简单的属性检查，还需要根据抗震设计等级进行判断和应用，因此更符合indirect类的特征，即需要从BIM模型中提取相关信息并进行一定计算或推导才能完成检查。
若架空敷设时，泵房内地面敷设管道时不得跨越电气设备和阻碍通道，通行处的管底距地面不宜小于9．4m。,indirect,indirect,正确,该规范涉及管道敷设时的具体高度限制，即“管底距地面不宜小于9．4m”，这一要求需要从BIM模型中提取管道和地面的相关信息，并进行一定计算和验证，符合indirect类的定义。同时，相似样本中也展示了类似的空间约束要求，进一步确认了该规范应归类为indirect类。
当受弯构件粘贴的多层纤维织物允许截断时，相邻两层纤维织物宜按内短外长的原则分层截断；外层纤维织物的截断点宜越过内层截断点200mm以上，并应在截断点加设U形箍。,indirect,indirect,正确,尽管规范中包含了具体的尺寸要求（如200mm），但这些尺寸要求涉及的是不同层纤维织物之间的相对位置和截断原则，需要基于BIM模型中多层纤维织物的位置信息进行推导和计算，以确保满足规范中的相对位置要求，因此属于indirect类。
上部车场轨道线路的高、低道最大高差不宜大于0．6m。,indirect,indirect,正确,尽管规范中提到的具体数值（0．6m）可以被视为直接测量值，但此规范涉及到的是上部车场轨道线路的高、低道最大高差，这一要求需要基于轨道线路多个点的高度信息进行比较和计算，从而判断是否符合规范，这符合indirect类需要通过推导和计算才能确认的特点。
站内气瓶组的总储气容积应按1．5倍计算月平均日供气最确定。,indirect,indirect,正确,该规范涉及站内气瓶组的总储气容积需按月平均日供气量的1.5倍计算，这一计算要求需要基于从BIM模型中提取的多个实体信息（例如气瓶组的规格和数量）进行推导和计算，符合indirect类的特征。
冷水循环泵不应少于21台，不宜设备用泵，热水循环泵不应少于10台，宜设备用泵。,indirect,indirect,正确,该规范指定了冷水循环泵和热水循环泵的具体数量要求，并给出了是否设备用泵的建议，这些条件涉及到具体数量的限制，类似于indirect类样本中的设备数量要求，需要通过从BIM模型中提取水泵数量信息后进行比对验证，而不是直接引用或参照外部信息，因此归类为indirect。
紫外线照射渠不宜少于2条。,indirect,indirect,正确,尽管规范中提到的“不宜少于2条”的表述类似于直接的设置要求，但综合考虑indirect类的样本，它们往往涉及数量或配置的最低标准，需在BIM模型中确认是否达到此标准，而不仅仅是检查某一实体的存在。紫外线照射渠的数量要求同样需要在模型中确认是否满足最低数量，因此更适合归类为indirect。
室外地面的混凝土垫层宜设伸缝，间距宜为51m，缝宽宜为12mm～15mm，缝内应填耐候弹性密封材料，沿缝两侧的混凝土边缘应局部加强。,indirect,indirect,正确,该规范详细描述了混凝土垫层的伸缝设置及其相关参数，如间距、缝宽、填充材料和局部加强措施。这些信息需要从BIM模型中抽取相关位置实体信息，并进行一定计算或推导以验证其符合性，因此更符合indirect类的特征。
当司机室采用空调时，新风量不宜少于人均30m³／h。,indirect,indirect,正确,尽管该规范提到的是空调的新风量标准，类似于具体数值的要求，但它并不直接涉及到BIM模型中的实体属性检查，而是需要基于BIM模型中的人员分布和空调系统配置等信息进行推导和计算，以确保新风量的标准被满足，因此归类为indirect类。
必要时，对于次要负荷且线路长度小于15m的，绝缘电线可采用穿金属导管敷设，但应采用壁厚不小于2mm的钢导管并采取可靠的防水、防腐蚀措施。,indirect,method,错误,该规范描述了在特定条件下（即次要负荷且线路长度小于15m），绝缘电线应如何敷设，并提出了具体的措施要求（如采用壁厚不小于2mm的钢导管并采取防水、防腐蚀措施）。这些描述符合method类定义，即规定了应采取的方法或措施，类似于method类样例中提到的各种防护措施和敷设要求。
当装有取水接口时，中水管道上必须采取严格的误饮、误用的防护措施。,method,method,正确,该规范描述了在特定条件下（即装有取水接口时），中水管道上应采取具体的防护措施，这符合method类中规定的应采取某种措施或方法的要求。与提供的method类样例类似，都是在特定条件下应采取具体的防护或预防措施。
5 三相泡沫输送管路以及采空区预埋管路的直径不应小于108mm，采空区预埋管路应采取防堵塞措施。,method,method,正确,尽管规范中提到具体的直径尺寸要求，但更重要的是规范强调了采空区预埋管路应采取防堵塞措施，这一部分涉及到具体的操作措施和方法，符合method类的定义。
抽气管道不应有液袋，其敷设坡度不应小于0．3％，并应有防冻、排液措施。,method,method,正确,尽管规范中包含了关于管道坡度的具体数值要求，但更重要的是其强调了“应有防冻、排液措施”，这一点与method类的定义相吻合，即规定了应采取的方法或措施。此外，查看method类的样本，均涉及具体的措施或方法，例如防堵塞、防冻、防结晶等措施，与待分类文本中的“防冻、排液措施”类似，进一步支持将其归类为method类。
空气调节和通风系统应采取过滤、消声、隔声和减振措施。,method,method,正确,该规范明确指出了空气调节和通风系统应采取的具体措施（过滤、消声、隔声和减振），这符合method类的定义，即规定了应采取的方法或措施。与method类样本相似，均涉及具体的措施或手段。而reference类则更多涉及引用其他条款或标准，与当前文本描述不符。
当必须设门时，变配电所应采取正压或化学过滤等防腐蚀措施。,method,method,正确,待分类文本中的“应采取正压或化学过滤等防腐蚀措施”符合method类的定义，即规定了应采取的方法或措施。该文本指出了具体的防腐蚀措施类型，类似于method类样例中提到的防腐、防风沙、排氢通风等措施，都是具体的操作方法或措施。因此，该规范应归类为method类。
当计算护脚埋深较大时，可采取减小护脚埋深的防护措施。,method,method,正确,该规范提出了在特定条件下（即计算护脚埋深较大时）应采取的防护措施，符合method类中规定应采取特定措施或方法的定义。与提供的method类样例一致，这些样例均指出了在某些条件或情况下应采取的具体措施。而reference类则更多涉及引用外部标准、表格或规定，该规范并未提及引用外部资料或标准。因此，该规范属于method类。
位于炎热地区的配变电所，屋面应有隔热措施。,method,method,正确,尽管规范具有宏观指导性质，但其具体提出了“应有隔热措施”的要求，类似于method类样本中提出的保温、防雪、冷空气隔断等具体措施，因此更符合method类的特征。
综合布线区域内存在的电磁干扰场强高于3V／m时，宜采用屏蔽布线系统进行防护。,method,method,正确,该规范提出了在特定条件下（即电磁干扰场强高于3V/m时）应采取的措施（即宜采用屏蔽布线系统进行防护），这符合method类的定义，即规定了应采取的方法或措施。尽管该规范涉及具体的电磁场强数值，但主要目的是说明在什么情况下采取何种防护措施，而不是直接检查BIM模型内的显式属性或实体引用。因此，它更适合归类为method类。
蒸汽管道、蒸汽冷凝水管道以及高于50℃的热水管道应保温，北方地区室外的给水管道应采取防冻措施。,method,method,正确,尽管文本包含了具体的保温和防冻措施，这些措施更偏向于规定应采取何种方法来处理特定条件下的管道，例如保温和防冻措施，这与method类定义中的“应采取/采用xxx方法/措施”的描述相吻合。尽管间接类也涉及到一些具体的数值或位置要求，但此文本更侧重于描述如何处理特定情况，而不是基于BIM模型进行的推导或计算。
配管配线应符合下列规定：1 配管、配线设计，有火灾及爆炸危险、灰尘、腐蚀、高温、潮湿、振动、静电、雷击及电磁场干扰环境，应采取防护措施。,method,method,正确,待分类文本提到“应采取防护措施”，这与method类样本中常见的“应采取...措施”的表述一致，表明了具体应该采取的方法或措施，符合method类的定义和特征。
3 缆式感温探测器宜采用直接接触安装方式。,method,method,正确,待分类文本“缆式感温探测器宜采用直接接触安装方式”表明了建议采取的安装方法，这与method类的定义相符，即规定了应采取的方法或措施。样本中也有类似的表达方式，例如“测量管线及气动信号管线宜采用架空敷设方式”，说明了推荐的敷设方式，与待分类文本一致。因此，该规范应归类为method类。
当采用40mm及以上厚度的钢板焊接时，所有杆塔结构的钢材均应采取防止钢材层状撕裂的措施。,method,method,正确,该规范明确提出了在特定条件下应采取具体的措施以防止钢材层状撕裂，符合method类中关于应采取某种方法或措施的定义。与method类样本相似，该规范强调了具体的操作步骤或预防措施，而不是引用外部资料或标准。
12 洁净室的排风系统应设置防止室外气流倒灌的措施。,method,method,正确,待分类文本“洁净室的排风系统应设置防止室外气流倒灌的措施”与method类的定义相符，即规定了应采取的措施，这与method类的样本一致，例如“洁净室(区)的排烟系统应有防止室外气流倒灌的措施，并应设置旁通管路用于平时巡检”。这些样本均描述了应采取的具体措施或做法，符合method类的特征，而不是引用外部资料或公式。
坝体巾孔、底孔宜采取防止冷空气侵入的措施。,method,method,正确,待分类文本提到“宜采取防止冷空气侵入的措施”，这与method类样本中的描述方式一致，强调了应采取某种措施或方法来达到特定目的，符合method类的定义和特征。
不设置地脚螺栓的非桩基储罐基础可不进行抗震验算，但应符合相应的抗震措施要求。,method,method,正确,该规范指出了对于特定条件下的储罐基础可以不进行抗震验算，但应遵循相应的抗震措施，这一描述符合method类中关于应采取特定措施的规定，类似于method类样本中提到的“应满足相应的抗震措施要求”。
输煤栈桥和其他建筑物连接处应设防止火灾蔓延的保护措施。,method,method,正确,待分类文本描述了需要采取具体的防止火灾蔓延的保护措施，这与method类的定义相吻合，即规定了应采取的方法或措施。此外，提供的method类样本均涉及具体的措施或方法，例如分隔措施、防火保护措施等，这与待分类文本中的“设防止火灾蔓延的保护措施”一致，而reference类则更多涉及引用外部标准或规范，与待分类文本不符。
位于寒冷地区的污水处理构筑物，应有保温防冻措施。,method,method,正确,该规范明确提出应采取保温防冻措施，这一要求符合method类的定义，即规定了应采取的方法或措施。这与提供的method类样例一致，均涉及到具体的防冻或保温措施的实施。
5 沿外墙架空敷设的给水管应根据当地气象条件采取防冻措施。,method,method,正确,待分类文本描述了沿外墙架空敷设的给水管应采取的防冻措施，这与method类的定义相符，即规定了应采取的方法或措施。文本中的“应采取防冻措施”直接指出了应对策略，类似于样例中的防冻、防洪措施，不需要引用外部资料或参照其他标准，因此归类为method类。
