text,true_label,predicted_label,result,reason
斜壁边坡的设计内容应包括确保边坡稳定的人工加强措施选择、坡体稳定与加强措施的计算和构造、斜壁面层及构件计算与构造、施工技术要求、监测及监测项目报警值要求、监测频率与持续时间要求，以及使用过程中维护和长期监测要求。,general,general,正确,虽然规范提到了施工技术要求和维护监测要求，但这些内容作为设计阶段需统筹考虑的组成部分，属于对设计内容的宏观指导框架，符合general类定义。而others类侧重于与BIM无关的施工操作和维护行为，本规范中涉及施工和维护的要求是从设计层面提出的约束条件，并非直接指导具体施工步骤，因此应归类为general。
抗震设计时，结构设计应符合抗震概念设计的要求，厂房结构体系和结构布置除应符合本规范第3．2．3条的规定外，尚应符合下列规定：1 结构体系和结构布置应满足规则性要求。,general,general,正确,该规范虽然引用了本规范第3.2.3条，但核心内容是要求“结构体系和结构布置应满足规则性要求”，属于对设计过程的宏观指导，符合general类提供非具体、无法通过BIM直接验证的指导性要求的特点。而reference类的引用特征在此处仅为补充性前提，并非条款的核心信息需求。
在同一沟谷内建设两座或两座以上赤泥堆场时，后建堆场设计时应论证各堆场之间的相互关系与影响。,general,general,正确,该规范提出了在同一沟谷建设多个赤泥堆场时需要论证相互关系与影响的宏观设计指导原则，属于对设计过程的整体性要求，并未涉及需要从BIM模型提取数据进行间接推导的具体计算或实体关联分析，因此符合general类特征。
线路平面曲线半径应根据线路性质、行车速度、工程难易程度，并结合周边环境因地制宜地合理选用。,general,general,正确,该规范提出了线路平面曲线半径需基于线路性质、行车速度、工程难易程度及周边环境进行综合决策的宏观指导原则，强调多因素权衡和因地制宜的灵活选择，符合general类“为设计过程提供宏观指导”的定义。其不含具体数值或需计算推导的间接参数要求，与indirect类依赖BIM模型数据推导（如坡度、净距等具体数值约束）的样本特征不符。
安全设计应包括校园内防火、防灾、安防设施、通行安全、餐饮设施安全、环境安全等方面的设计。,general,general,正确,"该规范以""应包括...等方面的设计""的宏观表述方式，列举安全设计需覆盖的领域范围，属于对设计方向的总体指导而非具体措施。general类样本特征为""满足...要求""类原则性描述，而method类需出现""采取/设置...措施""等操作性动词结构。虽涉及多个安全要素，但未指定具体实施方法，符合general类提供宏观设计指导的核心定义。"
桥涵设计所采用的车辆荷载等级，宜根据厂矿道路性质、使用要求、车种和车型、将来的发展需要等确定。,general,general,正确,该规范提供了选择车辆荷载等级的宏观指导原则，强调根据多种因素（如道路性质、使用要求、未来发展等）进行综合决策，并未指定具体的方法或措施，符合general类“提供宏观指导”的定义，而非method类规定具体方法或措施的特征。
听力测听室应做全浮筑房中房设计，且房间入口设置声闸；听力测听室的空调系统应设置消声器。,general,method,错误,该规范明确要求采取“全浮筑房中房设计”“设置声闸”“设置消声器”等具体隔声降噪措施，其句式特征（应做…设计、应设置）及技术措施属性与method类样例中“采取消声/隔声措施”的核心特征一致，属于对降噪方法的强制性规定，而非单纯检查实体是否存在的直接属性要求。
改、扩建工程应根据新的使用要求、新的火灾危险性特征及结构现状进行工程设计。,general,general,正确,该规范强调根据宏观因素（如新使用要求、火灾危险性特征及结构现状）指导工程设计，属于提供设计过程的整体框架而非需要从BIM模型中推导具体信息的要求，符合general类提供宏观指导的定义，且无需间接计算或提取多实体数据，故不属于indirect类。
建筑结构的各项质量控制要求应由有关标准作出规定。,general,general,正确,该规范提出“质量控制要求应由有关标准作出规定”，属于对设计过程提供宏观指导原则，未涉及具体施工步骤或维护要求。general类样例均体现对标准、方案或系统属性的宏观指引（如“应按本标准执行”“应根据...要求确定”），而others类样例聚焦施工工艺、安装细节等具体操作。文本中“有关标准”指向设计层面的规范引用，符合general类特征。
设计应对堆载的范围、分布和允许的堆载量提出要求。,general,general,正确,"该规范要求设计阶段对堆载参数提出宏观指导，属于设计过程的原则性要求而非需要基于BIM模型数据进行间接计算的具体约束。""应对...提出要求""的表述方式与general类样本中""应按结构安全级别给出""、""应采用荷载设计值""等宏观方法指导特征一致，且未涉及需要从模型推导的具体数值或空间关系验证，符合general类定义。"
厕所、卫生间、盥洗室和浴室的位置应符合下列规定：1 厕所、卫生间、盥洗室和浴室应根据功能合理布置，位置选择应方便使用、相对隐蔽，并应避免所产生的气味、潮气、噪声等影响或干扰其他房间。,general,general,正确,该规范要求厕所等空间的位置需满足功能性、隐蔽性及避免干扰其他房间的宏观指导原则，属于设计过程的综合判断，不涉及具体数值计算或多实体推导，符合general类“提供宏观指导且无法通过BIM模型直接处理”的定义，而indirect类需要间接计算或处理多实体关联信息的特点在此不适用。
短期气田开发区块宜根据气田滚动开发情况，采用临时性或可拆装移动的建筑。,general,general,正确,该规范强调根据气田滚动开发情况灵活选择建筑类型，属于宏观指导原则而非具体实施方法，符合general类提供设计方向而非具体措施的特征，因此应归类为general类。
框架结构应设计成双向梁柱刚接的抗侧力体系。,general,general,正确,该规范规定了框架结构应采用的宏观结构体系类型（双向梁柱刚接的抗侧力体系），属于整体设计原则而非具体实施方法，符合general类提供宏观指导的特征，而method类需明确具体措施或步骤。
3 泄压面积应按纺织工业企业有关防火标准的规定计算。,general,general,正确,该规范虽提及引用外部标准，但并未明确指向具体表格、附录或外部文件，而是作为宏观指导要求遵循相关标准，符合general类提供宏观设计指导的特征。样例中类似“应符合国家现行有关标准的规定”也被归类为general，因此应归为此类而非需要具体外部引用的reference类。
变电站悬式绝缘子宜选用盘形瓷绝缘子，绝缘子串的片数应按爬电比距法计算、污耐压法校验，综合比较后确定。,general,general,正确,该规范通过“宜选用”“综合比较后确定”等表述，提供的是设计过程中的宏观指导原则，而非需要从BIM模型中提取数据进行具体推导的计算流程，符合general类“为设计过程提供宏观指导”的核心特征。
为在建材矿山工程建设项目工程设计中，统一设计内容和深度，保证设计文件的质量和完整性，制定本标准。,general,general,正确,该规范的核心是明确“制定本标准”以统一设计内容和深度，属于对设计过程的宏观指导（如“保证设计文件的质量和完整性”），符合general类“为设计提供宏观指导”的定义。others类主要涉及施工或维护的具体操作（如材料选择、施工流程），而待分类文本未提及施工实施或文档管理的具体细节，其“制定标准”属于设计层面的规范框架，因此应归为general类。
厂区围墙与厂区内建(构)筑之间的间距不宜小于5m，围墙两侧的建(构)筑物之间应满足相应的防火间距要求。,indirect,indirect,正确,规范后半部分“应满足相应的防火间距要求”明确涉及需要引用外部规范或通过多实体关系推导的间接信息，这属于indirect类的核心特征（需外部计算或规范引用）。虽然前半句的“间距不宜小于5m”是直接数值，但其整体语义与防火间距要求绑定，需综合判断是否符合其他条款或计算，符合indirect类样本（如防火间距50m）的典型逻辑，因此归为indirect类而非仅检查单一参数的direct类。
通信塑料管道的埋设深度(管顶至路面)，在人行道下不应小于0．5m；在车行道下不应小于0．7m；与电车轨道交越(管顶至轨道底)不应小于1．00m；与铁道交越(管顶至轨道底)不应小于1．50m。,indirect,indirect,正确,该规范涉及人行道、车行道、电车轨道及铁道四种不同场景下的埋深要求，包含超过2个具体数值（0.5m/0.7m/1.00m/1.50m），且需根据场景条件判断对应的深度值，需从BIM模型中提取不同实体（路面类型、轨道位置等）信息后进行多组推导和条件匹配，符合indirect类“需推导多组信息且含条件判断”的特征，而非仅直接检查单一数值的direct类。
当无梁楼盖的跨度大于6m，或其相邻跨度不等时，冲切荷载设计值应取按等效静荷载和静荷载共同作用下求得冲切荷载的1.1倍；当无梁楼盖的相邻跨度不等，且长短跨之比超过4:3，或柱两侧节点不平衡弯矩与冲切荷载设计值之比超过0.05(c＋h0)（c为柱边长或柱帽边长）时，应增设箍筋。,indirect,indirect,正确,"该规范的核心判定条件涉及多个参数（跨度、荷载比值、长短跨比例、节点弯矩与冲切荷载比值）的综合计算和推导，需要从BIM模型中提取不同实体的几何尺寸、荷载参数等数据后进行复合运算，属于典型的indirect类特征。虽然最后提到""应增设箍筋""的构造措施，但这一措施的实施完全依赖于前述多条件计算结果的判定，其本质是通过间接推导得出的结论性要求，而非直接规定通用方法。而method类样例的特征是直接指明应采取的单一措施（如""采取防倾倒措施""），不涉及复杂条件参数的计算推导过程。"
管孔数大于12孔(孔径48mm)或7孔(孔径31mm或55mm)时，进局管道宜修建电缆通道。,indirect,indirect,正确,该规范的条件部分涉及对多参数组合（管孔数与不同孔径的阈值）的判断，需从BIM模型中提取相关实体信息并进行推导，符合indirect类“需间接计算或推导”的定义；而“宜修建电缆通道”虽为建议性措施，但分类核心在于条件部分的间接性逻辑判断而非措施本身，因此属于indirect类而非直接规定方法的method类。
制冷机冷负荷备用系数可取1．10～1．20，制冷设备数量不宜少于2台。,indirect,indirect,正确,尽管规范中明确规定了制冷设备数量的下限（2台），但“备用系数1.10～1.20”需要结合制冷系统的冷负荷参数进行推导计算，属于间接信息提取；同时“不宜少于2台”的设备数量要求与indirect类中涉及系统配置和负荷匹配的样本特征（如机组台数与热水供应负荷的关联）更为一致，因此属于需要间接推导的indirect类而非直接检查的direct类。
但常(负)压燃油 、燃气锅炉房可设置在地下二层 ，当常(负)压燃气锅炉距安全出口的距离大于6m时，可设置在屋顶上 。,indirect,indirect,正确,该规范中“距安全出口的距离大于6m”的条件需要从BIM模型中提取安全出口与锅炉房的位置信息后进行计算推导，涉及多个实体间的空间关系判断，符合indirect类需间接计算的特征；而“可设置在地下二层/屋顶”的允许性位置参数虽具直接性，但整体条款的核心约束依赖于距离条件的推导，因此属于indirect类而非direct类。
座椅扶手中距，硬椅不应小于0．50m，软椅不应小于0．55m。,indirect,indirect,正确,"该规范涉及硬椅和软椅两种类型各自不同的间距要求（0.50m和0.55m），需分别验证两种实体类型在BIM模型中的参数是否符合对应数值条件，属于需要根据实体类型进行差异化验证的间接推导过程，且存在两个关联数值条件，符合indirect类涉及""多个实体或规范中有具体数字（0-9）且数量大于1个""的核心特征。"
某个罐组的专用隔油池需要布置在该罐组防火堤内，其容量不应大于150m³，与储罐的距离可不受限制。,indirect,indirect,正确,规范中“容量不应大于150m³”需结合防火堤的布置及尺寸进行间接推导（例如防火堤空间是否允许隔油池达到该容量），而非仅直接检查数值属性；同时“布置在防火堤内”隐含了与防火堤实体的关联判断，符合indirect类需要多实体关联分析的特征。
纵向接缝的间距应按路面宽度在3．0m～4．5m范围内确定，不宜设置在轮迹带上。,indirect,indirect,正确,该规范要求纵向接缝的间距需根据路面宽度这一变量在3.0m～4.5m范围内动态确定，这需要从BIM模型中获取路面宽度参数并间接推导出具体间距值，而非直接检查固定数值范围。尽管包含具体数值，但其核心依赖参数化推导过程，符合indirect类“需基于模型信息进行间接计算”的特征。
必要时，对于次要负荷且线路长度小于8m的，绝缘电线可采用穿金属导管敷设，但应采用壁厚不小于6mm的钢导管并采取可靠的防水、防腐蚀措施。,indirect,indirect,正确,该规范涉及次要负荷判定、线路长度限制（8m）、钢导管壁厚（6mm）及防护措施等多项参数的综合推导，需要从BIM模型中提取负荷类型、长度数值、材质属性等信息并进行逻辑关联判断，符合indirect类需通过多源数据间接计算的特征，而method类仅描述单一措施而非参数推导过程。
电缆隧道两端均应设通往地面的安全出口；当其长度超过100m时，安全出口的间距不应超过75m。,indirect,indirect,正确,该规范中“安全出口的间距不应超过75m”需要根据电缆隧道的实际长度（超过100m时）进行动态判断和间距计算，这种基于条件触发的距离约束涉及对BIM模型中多个实体位置信息的间接推导，符合indirect类定义；而“两端设安全出口”虽是直接存在性要求，但整体条款的核心约束机制依赖于长度条件与间距的关联性计算，故应归为indirect类。
铁皮沟流槽的转弯半径不宜小于流槽宽度的3倍。,indirect,indirect,正确,该规范涉及转弯半径与流槽宽度的比值关系，需通过流槽宽度参数推导计算转弯半径的最小值，属于间接信息处理，符合indirect类需推导的特征，而direct类多为直接数值限制无需参数计算。
钢筋的直径，非抗震设计和抗震设计三、四级时，不应小于12mm；抗震设计一、二级时，不应小于14mm，且分别不应少于框架梁两端顶面和底面纵向受力钢筋中较大截面面积的1／4。,indirect,indirect,正确,"规范中虽然包含""不应小于12mm/14mm""的直接数值要求，但""不应少于...较大截面面积的1／4""需要从BIM模型中提取框架梁两端顶面和底面的纵向受力钢筋截面面积数据，并进行比较和比例计算，这涉及多参数推导过程，符合indirect类定义中对间接计算的要求。而direct类样例仅涉及单一实体属性的直接验证（如最小截面尺寸），无参数间关系推导，因此该文本更符合indirect类特征。"
若架空敷设时，泵房内地面敷设管道时不得跨越电气设备和阻碍通道，通行处的管底距地面不宜小于9．4m。,indirect,indirect,正确,该规范涉及管道敷设时管底距地面的具体高度要求（9.4m）及空间布局约束（不得跨越设备、阻碍通道），需基于BIM模型提取管道位置、地面高程等基础信息后进一步计算或推导是否符合标准，符合indirect类“需间接推导”的核心特征。而method类强调“应/宜采取某方法/措施”的主动行为导向，但此文本仅陈述布局限制条件，未提出需主动执行的措施，与method类样例中“采取防冻措施”“设置截断措施”等典型特征不符。
当受弯构件粘贴的多层纤维织物允许截断时，相邻两层纤维织物宜按内短外长的原则分层截断；外层纤维织物的截断点宜越过内层截断点200mm以上，并应在截断点加设U形箍。,indirect,indirect,正确,该规范明确要求通过“内短外长”原则分层截断纤维织物，并规定了外层截断点需超过内层200mm以上，涉及多层纤维织物之间的空间位置关系及数值计算（需从BIM模型中推导截断点间距是否符合200mm约束），属于需间接计算的多实体关联性条款，符合indirect类“需结合多个实体推导信息”的核心特征；而“加设U形箍”作为截断点的附属措施，属于执行结果而非独立操作方法，未构成method类典型的方法流程描述。
上部车场轨道线路的高、低道最大高差不宜大于0．6m。,indirect,indirect,正确,"虽然规范中包含具体数值""0．6m""，但""最大高差""需要基于高道和低道两个点位的高度数据进行差值计算，属于通过BIM模型提取多个实体信息后的间接推导，符合indirect类涉及多实体数据推导的特征，而非直接检查单一参数的direct类。"
站内气瓶组的总储气容积应按1．5倍计算月平均日供气最确定。,indirect,indirect,正确,该规范要求通过计算月平均日供气量的1.5倍来确定储气容积，需要从BIM模型中获取基础数据后进行间接计算，符合indirect类“需对直接信息进行推导”的特征，而method类侧重于规定具体措施而非计算逻辑，因此不属于method类。
冷水循环泵不应少于21台，不宜设备用泵，热水循环泵不应少于10台，宜设备用泵。,indirect,indirect,正确,该规范中包含两个独立的具体数值要求（21台和10台），涉及多个实体（冷水泵和热水泵）的数量约束，且具体数字数量超过1个。根据indirect类定义，此类需处理多个实体或数值推导，而样例池中高度相似的样本（如冷水/热水循环泵数量规定）也被归类为indirect，符合间接检查的特征。尽管数值为存在性检查，但复合数值及结构符合indirect类的典型场景。
紫外线照射渠不宜少于2条。,indirect,indirect,正确,"规范中""紫外线照射渠不宜少于2条""涉及具体数量要求（2条），需要根据系统运行需求或功能参数进行间接验证，符合indirect类需要推导计算的特征。虽然含有""不宜""这类建议性措辞，但method类核心特征是规定具体措施方法而非数量限制，且同类样本""输水干管不宜少于两条""因存在安全供水措施的特殊说明被归为method类属于特例，本条款更接近indirect类样本""机组台数不宜少于2台""的推导型数量要求。"
室外地面的混凝土垫层宜设伸缝，间距宜为51m，缝宽宜为12mm～15mm，缝内应填耐候弹性密封材料，沿缝两侧的混凝土边缘应局部加强。,indirect,indirect,正确,该规范涉及多个具体参数（间距51m，缝宽12mm～15mm）的设置，需要从BIM模型中提取数据后间接计算或验证是否符合标准，符合indirect类“需对直接信息进行推导”的特征；虽然包含措施性动词（设/填），但核心是参数约束而非具体方法步骤，因此不属method类。
当司机室采用空调时，新风量不宜少于人均30m³／h。,indirect,indirect,正确,该规范中“人均30m³／h”需结合人员数量进行推导计算，新风量需根据实际人数间接得出，属于需要从BIM模型数据中推导的信息，符合indirect类定义中涉及多实体或计算的特性，而非直接可验证的单值指标。
必要时，对于次要负荷且线路长度小于15m的，绝缘电线可采用穿金属导管敷设，但应采用壁厚不小于2mm的钢导管并采取可靠的防水、防腐蚀措施。,indirect,indirect,正确,该规范涉及线路长度、钢导管壁厚等多个具体数值条件（15m、2mm），并需结合次要负荷属性、材质选择及防护措施进行综合判定，需从BIM模型中获取多维度信息并推导计算，符合indirect类需间接处理的特征；method类仅描述措施本身（如“采取防水措施”），而该文本隐含对负荷等级、线路长度等参数的逻辑推导，超出method类单纯规定方法的范畴。
当装有取水接口时，中水管道上必须采取严格的误饮、误用的防护措施。,method,method,正确,该规范明确要求“必须采取严格的误饮、误用的防护措施”，属于对具体防护方法的强制性规定，符合method类“采取...措施”的核心特征。others类的样例主要涉及施工阶段的水源选择或材料使用，而此文本强调设计阶段需实施的方法性约束，与method类样本（如防腐蚀措施、防漫溢措施）逻辑一致。
5 三相泡沫输送管路以及采空区预埋管路的直径不应小于108mm，采空区预埋管路应采取防堵塞措施。,method,method,正确,该规范中“应采取防堵塞措施”明确指向需执行的具体措施，符合method类“规定方法或措施”的核心特征，而“直径不应小于108mm”虽符合direct类的数值特征，但method类样例显示当条款包含措施动词时（如“应设置防撞措施”），即使存在直接数值要求，仍优先归为method类。因此整体更符合method类定义。
